EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_001,NA,NA,29,1,1999,22,15,56.4685,7.503,11,0,NA,NA,NA,NA,3.14,NA,NA,NA,NA,3316,3.7,NA,NA,NA,F,NA,26,31,NA,NA,NA,NA,NA,NA,NA,NA,41F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_002,NA,NA,29,1,1999,23,30,56.46483333,7.093833333,11,0,NA,NA,NA,NA,3.14,NA,NA,NA,NA,3046,3.7,NA,NA,NA,F,NA,31,36,NA,NA,NA,NA,NA,NA,NA,NA,41F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_003,NA,NA,30,1,1999,0,45,56.465,6.746166667,11,0,NA,NA,NA,NA,3.14,NA,NA,NA,NA,2928,3.7,NA,NA,NA,F,NA,38,43,NA,NA,NA,NA,NA,NA,NA,NA,41F6,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_004,NA,NA,30,1,1999,2,0,56.467,6.385333333,12,0,NA,NA,NA,NA,3.14,NA,NA,NA,NA,3964,3.7,NA,NA,NA,F,NA,38,43,NA,NA,NA,NA,NA,NA,NA,NA,41F6,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_005,NA,NA,30,1,1999,3,30,56.46733333,5.970166667,12,0,NA,NA,NA,NA,3.14,NA,NA,NA,NA,3571,3.7,NA,NA,NA,F,NA,25,30,NA,NA,NA,NA,NA,NA,NA,NA,41F5,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_006,NA,NA,30,1,1999,4,45,56.3355,5.699333333,12,0,NA,NA,NA,NA,3.14,NA,NA,NA,NA,3385,3.7,NA,NA,NA,F,NA,38,43,NA,NA,NA,NA,NA,NA,NA,NA,41F5,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_007,NA,NA,30,1,1999,17,15,55.863,7.303833333,19,0,1667,NA,NA,NA,3.14,NA,NA,NA,NA,5846,3.7,NA,NA,NA,F,NA,16,21,NA,NA,NA,NA,NA,NA,NA,NA,40F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_008,NA,NA,30,1,1999,18,30,55.65416667,7.34,18,0,1852,NA,NA,NA,3.14,NA,NA,NA,NA,5154,3.7,NA,NA,NA,F,NA,17,22,NA,NA,NA,NA,NA,NA,NA,NA,40F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_009,NA,NA,30,1,1999,19,45,55.47533333,7.417666667,11,0,926,NA,NA,NA,3.14,NA,NA,NA,NA,3106,3.7,NA,NA,NA,F,NA,25,30,NA,NA,NA,NA,NA,NA,NA,NA,39F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_010,NA,NA,30,1,1999,20,45,55.42316667,7.0945,17,0,1482,NA,NA,NA,3.14,NA,NA,NA,NA,4974,3.7,NA,NA,NA,F,NA,25,30,NA,NA,NA,NA,NA,NA,NA,NA,39F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,1999DK_011,NA,NA,30,1,1999,22,0,55.36866667,6.769833333,9,0,926,NA,NA,NA,3.14,NA,NA,NA,NA,2993,3.7,NA,NA,NA,F,NA,26,31,NA,NA,NA,NA,NA,NA,NA,NA,39F6,NA
