EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_001,NA,NA,7,1,2008,19,4,59.78333333,2.3,20,12,1669,NA,NA,NA,3.14,NA,NA,NA,NA,5018,3.33,NA,NA,NA,F,NA,95,111,NA,NA,NA,NA,NA,NA,NA,NA,48F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_002,NA,NA,8,1,2008,20,31,59.96666667,2.416666667,23,10,1785,NA,NA,NA,3.14,NA,NA,NA,NA,5612,3.33,NA,NA,NA,F,NA,100,107,NA,NA,NA,NA,NA,NA,NA,NA,48F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_003,NA,NA,10,1,2008,17,22,60.63333333,0.8,23,4,1978,NA,NA,NA,3.14,NA,NA,NA,NA,6250,3.33,NA,NA,NA,F,NA,100,148,NA,NA,NA,NA,NA,NA,NA,NA,50F0,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_004,NA,NA,10,1,2008,18,56,60.81666667,0.833333333,25,0,2222,NA,NA,NA,3.14,NA,NA,NA,NA,7028,3.33,NA,NA,NA,F,NA,100,152,NA,NA,NA,NA,NA,NA,NA,NA,50F0,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_005,NA,NA,10,1,2008,20,21,60.8,1.183333333,19,4,1305,NA,NA,NA,3.14,NA,NA,NA,NA,4062,3.33,NA,NA,NA,F,NA,100,147,NA,NA,NA,NA,NA,NA,NA,NA,50F1,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_006,NA,NA,10,1,2008,21,41,60.96666667,1.183333333,26,0,2519,NA,NA,NA,3.14,NA,NA,NA,NA,7407,3.33,NA,NA,NA,F,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,50F1,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_007,NA,NA,10,1,2008,23,40,61.15,1.183333333,24,50,2185,NA,NA,NA,3.14,NA,NA,NA,NA,8479,3.33,NA,NA,NA,F,NA,100,150,NA,NA,NA,NA,NA,NA,NA,NA,51F1,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_008,NA,NA,11,1,2008,1,13,61.31666667,1.3,1,13,2389,NA,NA,NA,3.14,NA,NA,NA,NA,8574,3.33,NA,NA,NA,F,NA,99,155,NA,NA,NA,NA,NA,NA,NA,NA,51F1,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_009,NA,NA,11,1,2008,2,55,61.23333333,0.916666667,2,55,1945,NA,NA,NA,3.14,NA,NA,NA,NA,5367,3.33,NA,NA,NA,F,NA,99,167,NA,NA,NA,NA,NA,NA,NA,NA,51F0,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_010,NA,NA,11,1,2008,4,12,61.15,0.616666667,21,57,2093,NA,NA,NA,3.14,NA,NA,NA,NA,6178,3.33,NA,NA,NA,F,NA,99,149,NA,NA,NA,NA,NA,NA,NA,NA,51F0,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_011,NA,NA,11,1,2008,20,6,61.11666667,2.15,22,0,1809,NA,NA,NA,3.14,NA,NA,NA,NA,6633,3.33,NA,NA,NA,F,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,51F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_012,NA,NA,11,1,2008,21,53,61.05,2.466666667,19,0,1385,NA,NA,NA,3.14,NA,NA,NA,NA,4658,3.33,NA,NA,NA,F,NA,100,161,NA,NA,NA,NA,NA,NA,NA,NA,51F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_013,NA,NA,12,1,2008,0,8,60.96666667,3.033333333,21,42,1982,NA,NA,NA,3.14,NA,NA,NA,NA,5845,3.33,NA,NA,NA,F,NA,100,315,NA,NA,NA,NA,NA,NA,NA,NA,50F3,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_014,NA,NA,12,1,2008,1,27,60.8,3.083333333,23,7,2167,NA,NA,NA,3.14,NA,NA,NA,NA,6993,3.33,NA,NA,NA,F,NA,99,254,NA,NA,NA,NA,NA,NA,NA,NA,50F3,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_015,NA,NA,12,1,2008,NA,NA,60.81666667,2.6,23,5,2352,NA,NA,NA,3.14,NA,NA,NA,NA,7020,3.33,NA,NA,NA,F,NA,99,123,NA,NA,NA,NA,NA,NA,NA,NA,50F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_016,NA,NA,12,1,2008,4,40,60.91666667,2.266666667,21,5,1945,NA,NA,NA,3.14,NA,NA,NA,NA,5913,3.33,NA,NA,NA,F,NA,98,124,NA,NA,NA,NA,NA,NA,NA,NA,50F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_017,NA,NA,12,1,2008,18,0,60.36666667,3.706666667,23,30,1933,NA,NA,NA,3.14,NA,NA,NA,NA,6442,3.33,NA,NA,NA,F,NA,100,299,NA,NA,NA,NA,NA,NA,NA,NA,49F3,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_018,NA,NA,12,1,2008,19,20,60.33333333,3.316666667,23,20,1848,NA,NA,NA,3.14,NA,NA,NA,NA,6792,3.33,NA,NA,NA,F,NA,100,253,NA,NA,NA,NA,NA,NA,NA,NA,49F3,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_019,NA,NA,12,1,2008,20,57,60.3,2.933333333,22,16,1687,NA,NA,NA,3.14,NA,NA,NA,NA,5893,3.33,NA,NA,NA,F,NA,100,111,NA,NA,NA,NA,NA,NA,NA,NA,49F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_020,NA,NA,12,1,2008,22,26,60.11666667,2.916666667,23,45,1952,NA,NA,NA,3.14,NA,NA,NA,NA,6876,3.33,NA,NA,NA,F,NA,100,117,NA,NA,NA,NA,NA,NA,NA,NA,49F2,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_021,NA,NA,13,1,2008,0,10,59.95,3.083333333,25,37,2259,NA,NA,NA,3.14,NA,NA,NA,NA,7868,3.33,NA,NA,NA,F,NA,97,132,NA,NA,NA,NA,NA,NA,NA,NA,48F3,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_022,NA,NA,13,1,2008,1,30,59.73333333,3.083333333,24,41,2241,NA,NA,NA,3.14,NA,NA,NA,NA,7800,3.33,NA,NA,NA,F,NA,98,130,NA,NA,NA,NA,NA,NA,NA,NA,48F3,NA
EH,MIK,NO,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2008NO_023,NA,NA,13,1,2008,3,37,59.46666667,3.033333333,20,52,2000,NA,NA,NA,3.14,NA,NA,NA,NA,6015,3.33,NA,NA,NA,F,NA,98,128,NA,NA,NA,NA,NA,NA,NA,NA,47F3,NA
