EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_001,NA,NA,28,1,2008,19,42,53.13933,4.45033,10,30,NA,NA,NA,NA,3.14,NA,NA,NA,NA,4438,1.63,NA,NA,NA,F,NA,23,28,NA,NA,NA,NA,NA,NA,NA,NA,35F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_002,NA,NA,28,1,2008,20,44,53.28467,4.289,13,11,NA,NA,NA,NA,3.14,NA,NA,NA,NA,5937,1.63,NA,NA,NA,F,NA,23,28,NA,NA,NA,NA,NA,NA,NA,NA,35F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_003,NA,NA,28,1,2008,22,15,53.444,3.98083,11,32,NA,NA,NA,NA,3.14,NA,NA,NA,NA,5028,1.63,NA,NA,NA,F,NA,23,28,NA,NA,NA,NA,NA,NA,NA,NA,35F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_004,NA,NA,28,1,2008,23,23,53.63733,4.2065,14,29,NA,NA,NA,NA,3.14,NA,NA,NA,NA,6559,1.63,NA,NA,NA,F,NA,33,38,NA,NA,NA,NA,NA,NA,NA,NA,36F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_005,NA,NA,29,1,2008,0,30,53.7875,4.487,15,4,NA,NA,NA,NA,3.14,NA,NA,NA,NA,6003,1.63,NA,NA,NA,F,NA,37,42,NA,NA,NA,NA,NA,NA,NA,NA,36F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_006,NA,NA,29,1,2008,1,58,54.068,4.4015,12,20,NA,NA,NA,NA,3.14,NA,NA,NA,NA,4079,1.63,NA,NA,NA,F,NA,32,37,NA,NA,NA,NA,NA,NA,NA,NA,37F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_007,NA,NA,29,1,2008,2,42,54.18883,4.54367,13,40,NA,NA,NA,NA,3.14,NA,NA,NA,NA,4527,1.63,NA,NA,NA,F,NA,44,49,NA,NA,NA,NA,NA,NA,NA,NA,37F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_008,NA,NA,29,1,2008,19,33,53.90083,7.23483,12,9,NA,NA,NA,NA,3.14,NA,NA,NA,NA,5756,1.63,NA,NA,NA,F,NA,19,24,NA,NA,NA,NA,NA,NA,NA,NA,36F7,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_009,NA,NA,29,1,2008,20,30,53.94983,7.5235,11,58,NA,NA,NA,NA,3.14,NA,NA,NA,NA,5577,1.63,NA,NA,NA,F,NA,24,29,NA,NA,NA,NA,NA,NA,NA,NA,36F7,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_010,NA,NA,29,1,2008,22,7,54.06717,8.0405,18,10,NA,NA,NA,NA,3.14,NA,NA,NA,NA,6623,1.63,NA,NA,NA,F,NA,21,26,NA,NA,NA,NA,NA,NA,NA,NA,37F8,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_011,NA,NA,29,1,2008,23,29,54.20567,7.64683,11,12,NA,NA,NA,NA,3.14,NA,NA,NA,NA,3852,1.63,NA,NA,NA,F,NA,34,39,NA,NA,NA,NA,NA,NA,NA,NA,37F7,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_012,NA,NA,30,1,2008,0,45,54.2295,7.2225,11,33,NA,NA,NA,NA,3.14,NA,NA,NA,NA,4049,1.63,NA,NA,NA,F,NA,33,38,NA,NA,NA,NA,NA,NA,NA,NA,37F7,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_013,NA,NA,30,1,2008,2,10,54.22967,6.78217,12,59,NA,NA,NA,NA,3.14,NA,NA,NA,NA,4903,1.63,NA,NA,NA,F,NA,33,38,NA,NA,NA,NA,NA,NA,NA,NA,37F6,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_014,NA,NA,4,2,2008,20,30,53.69333,5.07333,15,1,NA,NA,NA,NA,3.14,NA,NA,NA,NA,6295,1.63,NA,NA,NA,F,NA,33,33,NA,NA,NA,NA,NA,NA,NA,NA,36F5,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_015,NA,NA,4,2,2008,21,33,53.89717,5.10783,12,59,NA,NA,NA,NA,3.14,NA,NA,NA,NA,4766,1.63,NA,NA,NA,F,NA,39,39,NA,NA,NA,NA,NA,NA,NA,NA,36F5,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_016,NA,NA,4,2,2008,22,45,54.13067,5.15467,15,40,NA,NA,NA,NA,3.14,NA,NA,NA,NA,5781,1.63,NA,NA,NA,F,NA,42,42,NA,NA,NA,NA,NA,NA,NA,NA,37F5,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_017,NA,NA,4,2,2008,23,45,54.34167,5.05667,15,48,NA,NA,NA,NA,3.14,NA,NA,NA,NA,5618,1.63,NA,NA,NA,F,NA,42,46,NA,NA,NA,NA,NA,NA,NA,NA,37F5,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_018,NA,NA,5,2,2008,19,39,55.92533,4.15483,14,5,NA,NA,NA,NA,3.14,NA,NA,NA,NA,7708,1.63,NA,NA,NA,F,NA,47,51,NA,NA,NA,NA,NA,NA,NA,NA,40F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_019,NA,NA,5,2,2008,21,3,55.8895,3.76317,19,47,NA,NA,NA,NA,3.14,NA,NA,NA,NA,8436,1.63,NA,NA,NA,F,NA,51,56,NA,NA,NA,NA,NA,NA,NA,NA,40F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2008NL_020,NA,NA,5,2,2008,22,22,55.89217,3.44717,14,35,NA,NA,NA,NA,3.14,NA,NA,NA,NA,12489,1.63,NA,NA,NA,F,NA,60,65,NA,NA,NA,NA,NA,NA,NA,NA,40F3,NA
