"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_001",,,26,1,2006,17,22,56.66983333,-2.252666667,6,40,616.3,,,,5,,,,,2159,3.33,,,,"F",,51.8,63,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_002",,,26,1,2006,18,35,56.86833333,-2.1635,4,25,362.4,,,,5,,,,,1342,3.33,,,,"F",,29.4,42,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_003",,,26,1,2006,20,48,57.16216667,-1.7575,10,25,849.4,,,,5,,,,,2859,3.33,,,,"F",,77.4,90,,,,,,,,,"4.30E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_004",,,26,1,2006,22,28,57.16366667,-1.3385,11,0,1004.2,,,,5,,,,,2517,3.33,,,,"F",,77.7,86,,,,,,,,,"4.30E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_005",,,27,1,2006,0,20,56.834,-1.500666667,7,15,611.6,,,,5,,,,,1492,3.33,,,,"F",,57,65,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_006",,,27,1,2006,1,57,56.59016667,-1.747833333,6,30,503.5,,,,5,,,,,1490,3.33,,,,"F",,47.2,55,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_007",,,27,1,2006,3,36,56.42183333,-2.1585,8,15,615.2,,,,5,,,,,1683,3.33,,,,"D",,49.4,57,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_008",,,27,1,2006,4,58,56.20433333,-2.248833333,8,30,734.5,,,,5,,,,,2324,3.33,,,,"D",,47.1,57,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_009",,,27,1,2006,17,38,56.75333333,-0.8275,7,50,701,,,,5,,,,,4397,3.33,,,,"D",,56.8,69,,,,,,,,,"4.20E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_010",,,27,1,2006,19,16,56.66416667,-0.420666667,10,45,949.8,,,,5,,,,,5503,3.33,,,,"D",,72.1,76,,,,,,,,,"4.20E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_011",,,27,1,2006,21,30,56.32866667,-0.385833333,13,30,1271.8,,,,5,,,,,8670,3.33,,,,"D",,67.2,75,,,,,,,,,"4.10E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_012",,,27,1,2006,23,0,56.253,-0.744166667,17,35,1602,,,,5,,,,,11014,3.33,,,,"D",,66.5,76,,,,,,,,,"4.10E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_013",,,28,1,2006,1,8,56.15866667,-1.261,15,10,1218.9,,,,5,,,,,6456,3.33,,,,"D",,53.7,64,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_014",,,28,1,2006,2,47,56.23883333,-1.669833333,11,30,980.5,,,,5,,,,,4684,3.33,,,,"D",,48.7,60,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_015",,,28,1,2006,4,8,56.19466667,-1.384166667,14,25,1336.7,,,,5,,,,,4381,3.33,,,,"F",,23,55,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_016",,,28,1,2006,4,27,56.20833333,-1.372333333,13,45,1253.9,,,,5,,,,,4749,3.33,,,,"F",,16.7,54,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_017",,,28,1,2006,4,48,56.19133333,-1.383833333,13,50,1240.4,,,,5,,,,,4667,3.33,,,,"F",,12.3,54,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_018",,,28,1,2006,5,10,56.18233333,-1.398333333,14,20,1317.7,,,,5,,,,,3839,3.33,,,,"F",,23,59,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_019",,,28,1,2006,17,13,56.75533333,0.254666667,18,10,1565.5,,,,5,,,,,5180,3.33,,,,"F",,87.1,106,,,,,,,,,"42F0",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_020",,,28,1,2006,19,22,56.66283333,0.772,10,56,916.8,,,,5,,,,,2370,3.33,,,,"F",,76.4,87,,,,,,,,,"42F0",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_021",,,28,1,2006,20,58,56.66483333,1.252333333,12,25,1105.3,,,,5,,,,,2592,3.33,,,,"F",,78,88,,,,,,,,,"42F1",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_022",,,28,1,2006,22,10,56.8305,1.338,15,10,1307.6,,,,5,,,,,3508,3.33,,,,"F",,81.7,96,,,,,,,,,"42F1",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_023",,,29,1,2006,0,8,57.12866667,1.252166667,23,15,2001.9,,,,5,,,,,7404,3.33,,,,"F",,87.1,94,,,,,,,,,"43F1",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_024",,,29,1,2006,1,47,57.1655,0.839,19,30,1763,,,,5,,,,,5345,3.33,,,,"F",,81.4,91,,,,,,,,,"43F0",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_025",,,29,1,2006,3,34,57.25033333,0.339666667,16,45,1526,,,,5,,,,,4299,3.33,,,,"F",,75.9,81,,,,,,,,,"43F0",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_026",,,29,1,2006,18,20,56.8075,2.284166667,12,0,1103.8,,,,5,,,,,3169,3.33,,,,"F",,66.9,78,,,,,,,,,"42F2",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_027",,,29,1,2006,19,50,56.76516667,2.723666667,11,50,1045.6,,,,5,,,,,3129,3.33,,,,"F",,64.7,72,,,,,,,,,"42F2",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_028",,,29,1,2006,21,39,56.708,3.2435,8,45,765.1,,,,5,,,,,2438,3.33,,,,"F",,60.3,68,,,,,,,,,"42F3",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2006SC_029",,,29,1,2006,23,4,56.63816667,3.666833333,8,5,678.9,,,,5,,,,,2136,3.33,,,,"F",,48.1,58,,,,,,,,,"42F3",
