"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_001",,,20,1,2007,16,53,57.36516667,-1.6655,11,15,1064.4,,,,3.14,,,,,46902,34.77,,,,"F",,63.8,74,,,,,,,,,"4.30E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_002",,,20,1,2007,18,49,57.13883333,-1.664333333,15,55,1411.3,,,,4.84,,,,,,9.81,,,,"D",,67.4,79,,,,,,,,,"4.30E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_003",,,20,1,2007,20,52,56.86166667,-1.677166667,10,25,963.6,,,,4.84,,,,,14223,9.81,,,,"F",,72.3,81,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_004",,,20,1,2007,22,23,56.6615,-1.765833333,9,10,882.8,,,,3.14,,,,,33350,34.77,,,,"F",,56.9,65,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_005",,,21,1,2007,0,6,56.578,-2.256333333,8,30,912.4,,,,3.14,,,,,30207,34.77,,,,"F",,47.3,56,,,,,,,,,"4.20E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_006",,,21,1,2007,2,10,56.82616667,-2.133333333,6,40,723.1,,,,4.84,,,,,7130,9.81,,,,"F",,51,57,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_007",,,21,1,2007,17,36,56.318,-2.472,8,45,821.3,,,,4.84,,,,,12526,9.81,,,,"F",,38.3,47,,,,,,,,,"4.10E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_008",,,21,1,2007,18,52,56.16866667,-2.331666667,10,15,988.1,,,,3.14,,,,,35290,34.77,,,,"F",,55.8,64,,,,,,,,,"4.10E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_009",,,21,1,2007,20,54,56.165,-1.750166667,5,30,499.6,,,,3.14,,,,,15478,34.77,,,,"F",,44.7,52,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_010",,,21,1,2007,22,53,56.17416667,-1.257666667,6,50,599.7,,,,4.84,,,,,14669,9.81,,,,"F",,50.7,61,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_011",,,22,1,2007,0,49,56.16433333,-0.753333333,9,13,812.2,,,,4.84,,,,,14970,9.81,,,,"F",,61.7,76,,,,,,,,,"4.10E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_012",,,22,1,2007,3,14,56.3625,-0.83,11,40,984.5,,,,3.14,,,,,62041,34.77,,,,"F",,46.7,74,,,,,,,,,"4.10E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_013",,,22,1,2007,17,51,56.79633333,-0.3535,9,50,868.1,,,,3.14,,,,,48946,34.77,,,,"F",,67.2,79,,,,,,,,,"4.20E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_014",,,22,1,2007,18,59,56.66933333,-0.2545,9,35,911.5,,,,4.84,,,,,15654,9.81,,,,"F",,87.3,90,,,,,,,,,"4.20E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_015",,,22,1,2007,20,50,56.66866667,0.247666667,8,10,725.9,,,,4.84,,,,,10450,9.81,,,,"F",,71.3,81,,,,,,,,,"42F0",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_016",,,22,1,2007,23,1,56.704,0.747166667,15,50,1485.9,,,,3.14,,,,,48084,34.77,,,,"F",,101.9,110,,,,,,,,,"42F0",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_017",,,23,1,2007,0,55,56.6855,1.265166667,12,45,1240.9,,,,3.14,,,,,65001,34.77,,,,"F",,77.9,91,,,,,,,,,"42F1",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_018",,,23,1,2007,2,43,56.69916667,1.739,14,30,1320.6,,,,4.84,,,,,,9.81,,,,"D",,79.1,95,,,,,,,,,"42F1",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_019",,,23,1,2007,4,37,56.6655,2.246,9,25,895.7,,,,4.84,,,,,11433,9.81,,,,"F",,66.9,81,,,,,,,,,"42F2",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_020",,,23,1,2007,6,17,56.7525,2.655666667,11,20,1159.8,,,,3.14,,,,,47860,34.77,,,,"F",,57.4,73,,,,,,,,,"42F2",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_021",,,23,1,2007,16,40,56.82166667,4.387166667,11,15,1071,,,,3.14,,,,,36628,34.77,,,,"F",,51.4,60,,,,,,,,,"42F4",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_022",,,23,1,2007,18,3,56.62816667,4.246333333,7,55,764.1,,,,4.84,,,,,5772,9.81,,,,"F",,45.4,51,,,,,,,,,"42F4",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_023",,,23,1,2007,19,40,56.63233333,3.752666667,9,55,954.2,,,,4.84,,,,,7742,9.81,,,,"F",,50.6,64,,,,,,,,,"42F3",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2007SC_024",,,23,1,2007,21,15,56.835,3.5025,9,0,894.8,,,,3.14,,,,,28300,34.77,,,,"F",,50,65,,,,,,,,,"42F3",
