"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_001",,,18,1,2002,18,10,57.12216667,-1.733833333,11,11,1058,,,,5,,,,,8438,7.17,,,,"D",,61.2,76,,,,,,,,,"4.30E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_002",,,18,1,2002,20,45,56.86816667,-1.449166667,7,6,534.9,,,,5,,,,,4659,7.17,,,,"D",,49.9,62,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_003",,,18,1,2002,23,52,56.8025,-1.861333333,25,17,2300.8,,,,5,,,,,16008,7.17,,,,"D",,60.6,74,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_004",,,19,1,2002,1,28,56.768,-2.207166667,9,11,879.5,,,,5,,,,,4906,7.17,,,,"D",,43.9,57,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_005",,,19,1,2002,2,42,56.62033333,-2.097,7,46,769.2,,,,5,,,,,3888,7.17,,,,"D",,44.9,58,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_006",,,19,1,2002,17,56,56.46033333,-2.296333333,7,16,716,,,,5,,,,,4092,7.17,,,,"D",,48.9,57,,,,,,,,,"4.10E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_007",,,19,1,2002,18,58,56.33166667,-2.1205,7,41,713,,,,5,,,,,4418,7.17,,,,"D",,42.7,59,,,,,,,,,"4.10E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_008",,,19,1,2002,20,11,56.31766667,-1.781166667,9,41,804.4,,,,5,,,,,5731,7.17,,,,"D",,42.2,56,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_009",,,19,1,2002,21,32,56.30533333,-1.4615,13,46,1231.1,,,,5,,,,,9537,7.17,,,,"D",,55.2,68,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2002SC_010",,,19,1,2002,23,42,56.3855,-0.861833333,10,26,972.5,,,,5,,,,,4721,7.17,,,,"D",,61.7,74,,,,,,,,,"4.10E+10",
