EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_001,NA,NA,24,1,2012,17,21,55.60683441,6.640166759,16,0,1580,NA,NA,NA,3.1416,NA,NA,NA,NA,6150,3.448275862,NA,NA,NA,F,NA,33,38,NA,NA,NA,NA,NA,NA,NA,NA,40F6,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_002,NA,NA,24,1,2012,19,11,55.83733368,6.638166428,17,0,2160,NA,NA,NA,3.1416,NA,NA,NA,NA,7823,3.448275862,NA,NA,NA,F,NA,33.5,39,NA,NA,NA,NA,NA,NA,NA,NA,40F6,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_003,NA,NA,24,1,2012,20,52,56.08683395,6.508999825,15,0,1879,NA,NA,NA,3.1416,NA,NA,NA,NA,6420,3.448275862,NA,NA,NA,F,NA,37,42,NA,NA,NA,NA,NA,NA,NA,NA,41F6,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_004,NA,NA,24,1,2012,22,3,56.24766541,6.651166916,15,0,1733,NA,NA,NA,3.1416,NA,NA,NA,NA,6454,3.448275862,NA,NA,NA,F,NA,37,42,NA,NA,NA,NA,NA,NA,NA,NA,41F6,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_005,NA,NA,24,1,2012,23,58,56.26499939,7.206500053,10,45,962,NA,NA,NA,3.1416,NA,NA,NA,NA,3610,3.448275862,NA,NA,NA,F,NA,24,31,NA,NA,NA,NA,NA,NA,NA,NA,41F7,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_006,NA,NA,25,1,2012,1,6,56.11483383,7.330166817,10,22,929,NA,NA,NA,3.1416,NA,NA,NA,NA,3472,3.448275862,NA,NA,NA,F,NA,25,30,NA,NA,NA,NA,NA,NA,NA,NA,41F7,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_007,NA,NA,25,1,2012,2,47,55.84999847,7.25,10,53,1732,NA,NA,NA,3.1416,NA,NA,NA,NA,3746,3.448275862,NA,NA,NA,F,NA,21,27,NA,NA,NA,NA,NA,NA,NA,NA,40F7,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_008,NA,NA,25,1,2012,4,9,55.68683243,7.171000004,12,16,1034,NA,NA,NA,3.1416,NA,NA,NA,NA,4381,3.448275862,NA,NA,NA,F,NA,23.3,31,NA,NA,NA,NA,NA,NA,NA,NA,40F7,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_009,NA,NA,27,1,2012,1,15,55.84783173,5.799166679,11,9,726,NA,NA,NA,3.1416,NA,NA,NA,NA,3142,3.448275862,NA,NA,NA,F,NA,45,50,NA,NA,NA,NA,NA,NA,NA,NA,40F5,NA
EH,MIK,DE,,NA,NA,06NI,MRN2,NA,1600,MonFilP,NA,NA,2012DE_010,NA,NA,27,1,2012,2,38,55.89933395,5.477333546,10,58,854,NA,NA,NA,3.1416,NA,NA,NA,NA,3291,3.448275862,NA,NA,NA,F,NA,45,53,NA,NA,NA,NA,NA,NA,NA,NA,40F5,NA
