EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_001,NA,NA,1,2,2013,18,24,57.36358333,7.907316667,22,33,1722,NA,NA,NA,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,62.4,67.4,NA,NA,NA,NA,NA,NA,NA,NA,43F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_002,NA,NA,1,2,2013,20,15,57.392,7.413316667,45,27,4444,NA,NA,NA,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,98.1,103.1,NA,NA,NA,NA,NA,NA,NA,NA,43F7,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_003,NA,NA,3,2,2013,0,15,55.92215,-0.271416667,33,31,3074,NA,NA,NA,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,73.3,78.3,NA,NA,NA,NA,NA,NA,NA,NA,4.00E+10,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_004,NA,NA,3,2,2013,1,57,55.91246667,-0.628933333,24,9,2166,NA,NA,NA,3.14,NA,NA,NA,NA,84778,36.37,NA,NA,NA,F,NA,65,70,NA,NA,NA,NA,NA,NA,NA,NA,4.00E+10,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_005,NA,NA,3,2,2013,3,48,55.91738333,-1.09575,22,22,1981,NA,NA,NA,3.14,NA,NA,NA,NA,71548,36.37,NA,NA,NA,F,NA,62.8,67.8,NA,NA,NA,NA,NA,NA,NA,NA,4.00E+09,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_006,NA,NA,3,2,2013,5,21,55.71326667,-1.238166667,23,24,2352,NA,NA,NA,3.14,NA,NA,NA,NA,78249,36.37,NA,NA,NA,F,NA,63.1,68.1,NA,NA,NA,NA,NA,NA,NA,NA,4.00E+09,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_007,NA,NA,3,2,2013,17,11,55.30715,0.19475,23,55,2277,NA,NA,NA,3.14,NA,NA,NA,NA,76663,36.37,NA,NA,NA,F,NA,69,74,NA,NA,NA,NA,NA,NA,NA,NA,39F0,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_008,NA,NA,3,2,2013,18,41,55.27568333,-0.155583333,21,19,1963,NA,NA,NA,3.14,NA,NA,NA,NA,75281,36.37,NA,NA,NA,F,NA,67.6,72.6,NA,NA,NA,NA,NA,NA,NA,NA,3.90E+10,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_009,NA,NA,3,2,2013,20,20,55.1151,0.144033333,21,49,1981,NA,NA,NA,3.14,NA,NA,NA,NA,76388,36.37,NA,NA,NA,F,NA,69.6,74.6,NA,NA,NA,NA,NA,NA,NA,NA,39F0,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_010,NA,NA,3,2,2013,21,45,55.0818,-0.195016667,25,58,2555,NA,NA,NA,3.14,NA,NA,NA,NA,89184,36.37,NA,NA,NA,F,NA,83.3,88.3,NA,NA,NA,NA,NA,NA,NA,NA,3.90E+10,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_011,NA,NA,4,2,2013,4,53,53.91078333,0.3615,14,4,1314,NA,NA,NA,3.14,NA,NA,NA,NA,40034,36.37,NA,NA,NA,F,NA,42.7,47.7,NA,NA,NA,NA,NA,NA,NA,NA,36F0,NA
EH,MIK,DK,,NA,NA,ZZ99,MRN2,NA,NA,,NA,NA,2013DK_012,NA,NA,4,2,2013,20,10,54.73866667,-0.471766667,24,20,2018,NA,NA,NA,3.14,NA,NA,NA,NA,92379,36.37,NA,NA,NA,F,NA,58,63,NA,NA,NA,NA,NA,NA,NA,NA,3.80E+10,NA
