"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_001",,,27,1,2010,18,31,56.67,-2.257166667,13,40,1151.7,,,,3.14,,,,,35211,31.41,,,,"F",,51.5,59.3,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_002",,,27,1,2010,20,38,56.363,-2.226833333,15,20,1410.3,,,,3.14,,,,,46555,31.41,,,,"F",,53.3,57.4,,,,,,,,,"4.10E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_003",,,27,1,2010,22,24,56.12266667,-2.218166667,15,0,1322.8,,,,3.14,,,,,43409,31.41,,,,"F",,57.2,65.7,,,,,,,,,"4.10E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_004",,,28,1,2010,0,30,56.1155,-1.7925,14,30,1263.9,,,,3.14,,,,,50978,31.41,,,,"F",,55.75,61.15,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_005",,,28,1,2010,2,18,56.36866667,-1.721166667,9,50,876.17,,,,3.14,,,,,32595,31.41,,,,"F",,38.2,44.4,,,,,,,,,"4.10E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_006",,,28,1,2010,4,4,56.613,-1.675,10,20,1111.2,,,,3.14,,,,,36551,31.41,,,,"F",,54.75,60.71,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_007",,,28,1,2010,5,40,56.83483333,-1.546833333,8,10,735.4,,,,3.14,,,,,14266,31.41,,,,"F",,52.13,60.22,,,,,,,,,"4.20E+09",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_008",,,28,1,2010,16,41,56.59016667,-2.207833333,10,30,871.1,,,,3.14,,,,,52903,31.41,,,,"F",,30.7,43.6,,,,,,,,,"4.20E+08",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_009",,,28,1,2010,21,23,56.6265,-0.786,12,10,1115.27,,,,3.14,,,,,37502,31.41,,,,"F",,39.69,49,,,,,,,,,"4.20E+10",
"EH","MIK","GB-SCT",,,,"ZZ99","MRN2",,,,,,"2010SC_010",,,28,1,2010,23,8,56.3795,-0.7565,12,20,1119.2,,,,3.14,,,,,29495,31.41,,,,"F",,69.7,73.4,,,,,,,,,"4.10E+10",
