EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_001,NA,NA,24,1,2000,17,36,52.38333333,4.433333333,10,34,888,NA,NA,NA,3.14,NA,NA,NA,NA,3243,3.333333333,NA,NA,NA,F,NA,14,19,NA,NA,NA,NA,NA,NA,NA,NA,33F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_002,NA,NA,24,1,2000,18,30,52.28333333,4.25,10,56,796,NA,NA,NA,3.14,NA,NA,NA,NA,2238,3.333333333,NA,NA,NA,F,NA,15,20,NA,NA,NA,NA,NA,NA,NA,NA,33F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_003,NA,NA,24,1,2000,19,35,52.18333333,4.05,10,53,927,NA,NA,NA,3.14,NA,NA,NA,NA,2869,3.333333333,NA,NA,NA,F,NA,21,26,NA,NA,NA,NA,NA,NA,NA,NA,33F4,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_004,NA,NA,24,1,2000,20,25,52.15,3.883333333,13,4,1474,NA,NA,NA,3.14,NA,NA,NA,NA,4860,3.333333333,NA,NA,NA,F,NA,22,27,NA,NA,NA,NA,NA,NA,NA,NA,33F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_005,NA,NA,24,1,2000,21,30,52.105,3.893333333,12,46,2200,NA,NA,NA,3.14,NA,NA,NA,NA,3496,3.333333333,NA,NA,NA,F,NA,22,27,NA,NA,NA,NA,NA,NA,NA,NA,33F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_006,NA,NA,24,1,2000,22,30,52.15,3.345,13,11,1481,NA,NA,NA,3.14,NA,NA,NA,NA,4887,3.333333333,NA,NA,NA,F,NA,29,34,NA,NA,NA,NA,NA,NA,NA,NA,33F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_007,NA,NA,25,1,2000,17,30,52.58666667,2.21,14,10,1500,NA,NA,NA,3.14,NA,NA,NA,NA,5207,3.333333333,NA,NA,NA,F,NA,44,49,NA,NA,NA,NA,NA,NA,NA,NA,34F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_008,NA,NA,25,1,2000,18,31,52.6,2.476666667,14,0,2189,NA,NA,NA,3.14,NA,NA,NA,NA,6212,3.333333333,NA,NA,NA,F,NA,49,54,NA,NA,NA,NA,NA,NA,NA,NA,34F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_009,NA,NA,25,1,2000,19,31,52.62666667,2.73,11,26,1320,NA,NA,NA,3.14,NA,NA,NA,NA,3958,3.333333333,NA,NA,NA,F,NA,35,40,NA,NA,NA,NA,NA,NA,NA,NA,34F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_010,NA,NA,25,1,2000,20,30,52.63666667,3.018333333,11,45,1426,NA,NA,NA,3.14,NA,NA,NA,NA,4170,3.333333333,NA,NA,NA,F,NA,32,37,NA,NA,NA,NA,NA,NA,NA,NA,34F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_011,NA,NA,25,1,2000,21,30,52.65,3.291666667,10,35,1161,NA,NA,NA,3.14,NA,NA,NA,NA,3364,3.333333333,NA,NA,NA,F,NA,34,39,NA,NA,NA,NA,NA,NA,NA,NA,34F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_012,NA,NA,25,1,2000,22,33,52.63,3.586666667,10,25,1098,NA,NA,NA,3.14,NA,NA,NA,NA,3500,3.333333333,NA,NA,NA,F,NA,30,35,NA,NA,NA,NA,NA,NA,NA,NA,34F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_013,NA,NA,26,1,2000,17,35,51.65666667,2.825,10,49,888,NA,NA,NA,3.14,NA,NA,NA,NA,3459,3.333333333,NA,NA,NA,F,NA,31,36,NA,NA,NA,NA,NA,NA,NA,NA,33F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_014,NA,NA,26,1,2000,18,30,51.66833333,2.585,10,12,1000,NA,NA,NA,3.14,NA,NA,NA,NA,3503,3.333333333,NA,NA,NA,F,NA,31,36,NA,NA,NA,NA,NA,NA,NA,NA,32F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_015,NA,NA,26,1,2000,19,30,51.78333333,2.401666667,12,38,1518,NA,NA,NA,3.14,NA,NA,NA,NA,4576,3.333333333,NA,NA,NA,F,NA,38,43,NA,NA,NA,NA,NA,NA,NA,NA,32F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_016,NA,NA,26,1,2000,20,31,51.93833333,2.298333333,14,46,2033,NA,NA,NA,3.14,NA,NA,NA,NA,5383,3.333333333,NA,NA,NA,F,NA,41,46,NA,NA,NA,NA,NA,NA,NA,NA,32F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_017,NA,NA,26,1,2000,21,32,52.11666667,2.416666667,11,50,1020,NA,NA,NA,3.14,NA,NA,NA,NA,4071,3.333333333,NA,NA,NA,F,NA,41,46,NA,NA,NA,NA,NA,NA,NA,NA,33F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_018,NA,NA,26,1,2000,22,29,52.19,2.615,15,42,1444,NA,NA,NA,3.14,NA,NA,NA,NA,6088,3.333333333,NA,NA,NA,F,NA,44,49,NA,NA,NA,NA,NA,NA,NA,NA,33F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_019,NA,NA,27,1,2000,17,38,53.445,0.876666667,10,14,1070,NA,NA,NA,3.14,NA,NA,NA,NA,3804,3.333333333,NA,NA,NA,F,NA,14,19,NA,NA,NA,NA,NA,NA,NA,NA,35F0,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_020,NA,NA,27,1,2000,18,32,53.37,1.018333333,10,45,1111,NA,NA,NA,3.14,NA,NA,NA,NA,3958,3.333333333,NA,NA,NA,F,NA,21,26,NA,NA,NA,NA,NA,NA,NA,NA,35F1,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_021,NA,NA,27,1,2000,20,5,53.38,1.556666667,11,14,1444,NA,NA,NA,3.14,NA,NA,NA,NA,4695,3.333333333,NA,NA,NA,F,NA,32,37,NA,NA,NA,NA,NA,NA,NA,NA,35F1,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_022,NA,NA,27,1,2000,21,30,53.36333333,1.993333333,10,44,1426,NA,NA,NA,3.14,NA,NA,NA,NA,3986,3.333333333,NA,NA,NA,F,NA,27,32,NA,NA,NA,NA,NA,NA,NA,NA,35F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_023,NA,NA,27,1,2000,22,29,53.365,2.273333333,11,13,1596,NA,NA,NA,3.14,NA,NA,NA,NA,3916,3.333333333,NA,NA,NA,F,NA,22,27,NA,NA,NA,NA,NA,NA,NA,NA,35F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_024,NA,NA,31,1,2000,18,35,53.00333333,3.805,10,13,926,NA,NA,NA,3.14,NA,NA,NA,NA,3268,3.333333333,NA,NA,NA,F,NA,29,34,NA,NA,NA,NA,NA,NA,NA,NA,35F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_025,NA,NA,31,1,2000,19,39,53.12833333,3.596666667,10,0,1120,NA,NA,NA,3.14,NA,NA,NA,NA,3455,3.333333333,NA,NA,NA,F,NA,27,32,NA,NA,NA,NA,NA,NA,NA,NA,35F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_026,NA,NA,31,1,2000,20,42,53.25666667,3.393333333,10,20,1279,NA,NA,NA,3.14,NA,NA,NA,NA,4057,3.333333333,NA,NA,NA,F,NA,27,32,NA,NA,NA,NA,NA,NA,NA,NA,35F3,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_027,NA,NA,31,1,2000,22,30,53.50333333,2.986666667,10,54,1439,NA,NA,NA,3.14,NA,NA,NA,NA,4017,3.333333333,NA,NA,NA,F,NA,27,32,NA,NA,NA,NA,NA,NA,NA,NA,36F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_028,NA,NA,1,2,2000,17,36,55.35333333,1.628333333,15,38,1896,NA,NA,NA,3.14,NA,NA,NA,NA,5763,3.333333333,NA,NA,NA,F,NA,60,65,NA,NA,NA,NA,NA,NA,NA,NA,39F1,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_029,NA,NA,1,2,2000,18,30,55.45,1.816666667,17,0,1666,NA,NA,NA,3.14,NA,NA,NA,NA,5472,3.333333333,NA,NA,NA,F,NA,68,73,NA,NA,NA,NA,NA,NA,NA,NA,39F1,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_030,NA,NA,1,2,2000,19,35,55.58333333,1.733333333,24,5,2524,NA,NA,NA,3.14,NA,NA,NA,NA,8469,3.333333333,NA,NA,NA,F,NA,70,75,NA,NA,NA,NA,NA,NA,NA,NA,40F1,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_031,NA,NA,1,2,2000,20,30,55.71666667,1.783333333,26,30,3492,NA,NA,NA,3.14,NA,NA,NA,NA,11237,3.333333333,NA,NA,NA,F,NA,74,79,NA,NA,NA,NA,NA,NA,NA,NA,40F1,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_032,NA,NA,1,2,2000,21,30,55.73333333,2,29,44,3572,NA,NA,NA,3.14,NA,NA,NA,NA,11621,3.333333333,NA,NA,NA,F,NA,80,85,NA,NA,NA,NA,NA,NA,NA,NA,40F2,NA
EH,MIK,NL,,NA,NA,64T2,MRN2,NA,1600,WovFab,NA,NA,2000NL_033,NA,NA,1,2,2000,22,30,55.75,2.25,29,17,3087,NA,NA,NA,3.14,NA,NA,NA,NA,10488,3.333333333,NA,NA,NA,F,NA,81,86,NA,NA,NA,NA,NA,NA,NA,NA,40F2,NA
